Date,open,high,low,high_open,open_low,total_pips,return_1,return_5,RSI,UpperBB,LowerBB,MACD,Signal,EVM,ROC,ForceIndex,close,close_shifted,Subjectivity_title,Polarity_title,Subjectivity_article,Polarity_article,Compound_title,Negative_title,Neutral_title,Positive_title,Compound_article,Negative_article,Neutral_article,Positive_article
2018-01-16,1.22612,1.2281799999999998,1.21943,0.0020599999999997287,0.006690000000000085,0.008749999999999812,-0.00032620307772600245,0.027028159219819492,98.79007864488821,1.225665953002302,1.1711100469977005,0.009430531801309929,0.006638023476432133,0.18769727201556013,0.027028159219819492,1392.6319399999982,1.22583,1.21835,0.45999999999999996,0.18583333333333332,0.3434299582652875,0.05629332244601708,0.7684,0.021,0.866,0.113,0.9953,0.055,0.853,0.092
2018-01-17,1.22578,1.23197,1.2177,0.00619000000000014,0.008079999999999865,0.014270000000000003,-0.006101988040756003,0.019915282614519133,80.0758533501898,1.2273065494429154,1.1734994505570868,0.009595729021439016,0.00722956458543351,0.1821668384944954,0.019915282614519133,1213.242419999999,1.21835,1.2237,0.4691666666666667,-0.019166666666666665,0.3642593848937132,0.08495194482134781,0.128,0.053,0.884,0.063,0.9964,0.054,0.839,0.107
2018-01-18,1.21829,1.22634,1.2165,0.008050000000000113,0.0017899999999999585,0.009840000000000073,0.004391184799113527,0.017190071653006626,78.37541163556551,1.2300299632087897,1.174761036791213,0.010042584632406816,0.007792168594828171,0.15307663699044374,0.017190071653006626,972.4976800000017,1.2237,1.22173,0.4,0.25,0.34081930415263734,0.062079124579124595,-0.8807,0.216,0.756,0.028,0.9987,0.046,0.819,0.135
2018-01-19,1.22359,1.2294200000000002,1.2214200000000002,0.005830000000000224,0.0021699999999997828,0.008000000000000007,-0.0016098717005802296,0.0011144161197012426,53.22886989553616,1.2320594735849555,1.1762005264150477,0.01012108877624307,0.008257952631111152,0.0658167557115211,0.0011144161197012426,62.230879999991124,1.22173,1.22609,0.3892424242424242,-0.05628787878787878,0.31734463276836156,0.032363251155624044,-0.9485,0.265,0.735,0.0,-0.9767,0.08,0.867,0.053
2018-01-22,1.22669,1.22716,1.22141,0.0004699999999999704,0.0052799999999999505,0.005749999999999922,0.0035687099440956022,-0.00011417107720413709,49.64212678936598,1.2344535184855132,1.1776944815144896,0.01041506109661361,0.008689374324211643,0.0009244593675036604,-0.00011417107720413709,-5.679660000001175,1.22609,1.22975,0.3125,0.0625,0.3610993265993266,0.05060942760942762,-0.6808,0.28,0.72,0.0,0.836,0.087,0.816,0.097
2018-01-23,1.2259799999999998,1.23052,1.22222,0.0045400000000002105,0.003759999999999764,0.008299999999999974,0.002985098973158575,0.003197833304781188,58.58895705521461,1.236878712505047,1.1796362874949553,0.010818656947654716,0.009115230848900258,0.010427127765877366,0.003197833304781188,165.75719999999677,1.22975,1.24074,0.394,0.081,0.3925898156825991,0.09601921274601685,0.7096,0.065,0.793,0.142,0.9975,0.065,0.796,0.139
2018-01-24,1.22967,1.24141,1.2292299999999998,0.011740000000000084,0.000440000000000218,0.012180000000000302,0.00893677576743245,0.018377313579841514,92.51804025826044,1.2410489158313376,1.1809690841686646,0.011888270142086821,0.00966983870753757,0.047907545822358184,0.018377313579841514,1128.8142399999956,1.24074,1.23953,0.3128472222222222,0.0861111111111111,0.45459626925292185,0.13252122698474636,0.6249,0.106,0.755,0.139,0.9999,0.079,0.707,0.214
2018-01-25,1.24061,1.25366,1.23644,0.013050000000000006,0.004170000000000007,0.017220000000000013,-0.0009752244628205213,0.012936177167606448,85.66922036953595,1.2442227023972592,1.182890297602743,0.012494283099068193,0.010234727585843695,0.11266457228917992,0.012936177167606448,1051.1436600000006,1.23953,1.24282,0.3510816498316498,-0.01544402356902357,0.3364998609952738,0.07537809285515706,-0.8316,0.176,0.824,0.0,0.987,0.059,0.848,0.093
2018-01-26,1.23921,1.24924,1.23697,0.01002999999999976,0.0022400000000000198,0.01226999999999978,0.0026542318459416192,0.01726240658738024,94.85325393449621,1.247878852011699,1.184094147988303,0.01308914472520395,0.010805611013715749,0.09095372257289704,0.01726240658738024,1303.214370000003,1.24282,1.23814,0.39999999999999997,-0.30000000000000004,0.5321428571428573,0.060714285714285714,0.3182,0.0,0.777,0.223,0.8402,0.048,0.85,0.103
2018-01-29,1.24229,1.2431299999999998,1.23371,0.0008399999999999519,0.00857999999999981,0.009419999999999762,-0.003765629777441639,0.009827989788677927,75.28325639949666,1.2503249195759247,1.1854510804240777,0.013032707028014512,0.0112510302165755,0.07638854378579005,0.009827989788677927,598.1138000000058,1.23814,1.24016,0.7,0.175,0.3944327894327894,0.12435120435120432,0.7543,0.0,0.818,0.182,0.9858,0.092,0.775,0.133
2018-01-30,1.23804,1.24532,1.23341,0.007279999999999953,0.004629999999999912,0.011909999999999863,0.0016314794772803649,0.008465135190079309,73.45651194231651,1.252973189519186,1.1862398104808165,0.0130011081823187,0.011601045809724144,0.07266510688792074,0.008465135190079309,525.1949100000015,1.24016,1.24129,0.45999999999999996,0.2275,0.3163565987746317,0.06072983937738037,0.8519,0.044,0.809,0.147,0.9981,0.061,0.82,0.119
2018-01-31,1.2399,1.24738,1.2387,0.007479999999999931,0.00120000000000009,0.008680000000000021,0.0009111727519030413,0.00044328384673666564,52.230332522303534,1.2551491145709035,1.1880588854290983,0.012918332925066391,0.011864503232792593,0.04107246627651305,0.00044328384673666564,30.114150000002766,1.24129,1.2506,0.40625,0.0625,0.35486789381417483,0.08467317806160779,-0.5267,0.101,0.899,0.0,0.9432,0.064,0.865,0.071
2018-02-01,1.24124,1.25216,1.23846,0.01092000000000004,0.002779999999999782,0.013699999999999823,0.007500261824392309,0.008930804417803452,77.0925110132157,1.2589458582711486,1.188650141728853,0.013448941108984648,0.012181390808031005,0.002989331472526635,0.008930804417803452,556.0571699999956,1.2506,1.24549,0.5833333333333334,0.125,0.3826015379547986,0.04116835157596028,-0.5106,0.17,0.763,0.067,0.9941,0.064,0.825,0.11
2018-02-02,1.25065,1.2517200000000002,1.24086,0.0010700000000001264,0.009789999999999964,0.010860000000000092,-0.0040860387014232755,0.0021483400653352453,55.99999999999992,1.2609019374471229,1.1909560625528792,0.013303760157821198,0.012405864677989044,0.014694181635595622,0.0021483400653352453,142.77290999999732,1.24549,1.23648,0.5,0.25,0.3965983363042186,0.07327688651218063,0.6249,0.0,0.863,0.137,0.9972,0.037,0.797,0.165
2018-02-05,1.24342,1.24741,1.2361799999999998,0.00399000000000016,0.007240000000000134,0.011230000000000295,-0.00723410063509138,-0.0013407207585571866,46.87735139202407,1.2603083129270143,1.1955366870729878,0.01231965815724756,0.012388623373840748,0.02096198830109199,-0.0013407207585571866,-145.54381999999956,1.23648,1.23757,0.6555555555555556,0.28888888888888886,0.40572109988776656,0.14211139169472503,0.8481,0.108,0.658,0.234,0.9994,0.069,0.748,0.183
2018-02-06,1.23643,1.24338,1.23131,0.006950000000000012,0.0051199999999997905,0.012069999999999805,0.0008815346790890555,-0.0020884402012642483,44.951267056530455,1.2583999754139346,1.2018450245860672,0.011495194673524887,0.012209937633777578,0.007682368334694213,-0.0020884402012642483,-315.5241599999842,1.23757,1.22614,0.375,0.125,0.40204106280193236,0.10882850241545894,-0.8074,0.256,0.744,0.0,0.9944,0.069,0.789,0.142
2018-02-07,1.2374,1.24052,1.22451,0.003120000000000012,0.012890000000000068,0.01601000000000008,-0.009235841204941985,-0.012205044751830754,28.929068150208593,1.2546406793318172,1.208762320668185,0.009806453258374592,0.01172924075869698,-0.02287627075786108,-0.012205044751830754,-1239.2699999999998,1.22614,1.22451,0.4375,0.0625,0.44830659536541884,0.07485145573380868,0.5267,0.0,0.866,0.134,0.9819,0.065,0.814,0.122
2018-02-08,1.22614,1.22943,1.2211299999999998,0.0032900000000000147,0.005010000000000181,0.008300000000000196,-0.0013293751121405553,-0.020861986246601592,3.8556773965335513,1.2517245535066983,1.2138274464933034,0.008241582311936169,0.01103170906934482,-0.04710434603536353,-0.020861986246601592,-2645.2129199999945,1.22451,1.22507,0.45999999999999996,0.10666666666666667,0.49007831120190654,0.15516768811712636,0.9169,0.04,0.678,0.282,0.9986,0.065,0.777,0.158
2018-02-09,1.22446,1.22865,1.2204700000000002,0.004189999999999916,0.003989999999999938,0.008179999999999854,0.000457325787457935,-0.01639515371460219,6.9561551433395294,1.2514206403806156,1.2146013596193863,0.006966295019861013,0.010218626259448058,-0.052287065884321485,-0.01639515371460219,-2000.9353799999883,1.22507,1.22894,0.5,0.375,0.4273215202876218,0.0698621811333676,0.2023,0.097,0.811,0.092,-0.9254,0.1,0.836,0.065
2018-02-12,1.22441,1.22964,1.22343,0.005230000000000068,0.0009799999999999807,0.006210000000000049,0.00315900315900301,-0.006097955486542525,29.70936490850353,1.2513850909831008,1.2149079090169008,0.006196468280829537,0.009414194663724354,-0.0367476092797892,-0.006097955486542525,-459.54038000000617,1.22894,1.23493,0.5,0.25,0.36944128787878794,0.06706075174825174,-0.4588,0.075,0.901,0.024,0.9896,0.063,0.845,0.092
2018-02-13,1.22891,1.23702,1.22837,0.008110000000000063,0.0005399999999999848,0.008650000000000047,0.004874119159600909,-0.0021332126667584035,44.378194207836025,1.2515228407333392,1.215680159266663,0.006000547408017587,0.008731465212583,-0.010939736578921926,-0.0021332126667584035,-165.5913600000124,1.23493,1.24478,0.40549999999999997,0.032,0.3449500891265597,0.07213992869875221,-0.7717,0.19,0.81,0.0,0.9744,0.063,0.854,0.084
2018-02-14,1.23491,1.24643,1.22751,0.011519999999999976,0.007399999999999851,0.018919999999999826,0.00797616059209845,0.015202179196502838,92.5570776255707,1.2519863619195115,1.2178596380804902,0.006564420827802842,0.008298056335626969,0.027538878420638273,0.015202179196502838,1540.633279999999,1.24478,1.25047,0.37999999999999995,0.05333333333333334,0.40575757575757565,0.09546988876102802,0.0772,0.101,0.791,0.108,0.967,0.074,0.829,0.098
2018-02-15,1.24482,1.25094,1.24472,0.006119999999999903,9.9999999999989e-05,0.006219999999999892,0.004571088867109025,0.02120031686143844,100.0,1.2538109720567296,1.218712027943272,0.0073852969164915905,0.008115504451799893,0.057462278066672624,0.02120031686143844,1940.0427199999988,1.25047,1.24097,0.371875,0.0,0.4469229529335913,0.11668923275306255,-0.3818,0.215,0.7,0.085,0.3919,0.087,0.817,0.095
2018-02-16,1.25035,1.2554299999999998,1.23924,0.0050799999999997505,0.011110000000000177,0.016189999999999927,-0.0075971434740536295,0.012978850188152534,72.77936962750739,1.2534807766216904,1.2209662233783114,0.007186435767555509,0.007929690714951018,0.05645268458440938,0.012978850188152534,1152.2730000000015,1.24097,1.24055,0.4166666666666666,0.07291666666666666,0.4620194482134779,0.14391677973767525,-0.7717,0.276,0.617,0.108,-0.8625,0.124,0.774,0.102
2018-02-19,1.24009,1.24342,1.23683,0.003330000000000055,0.003260000000000041,0.006590000000000096,-0.0003384449261465522,0.009447165850245024,68.45786963434043,1.2533845026999837,1.2225084973000184,0.006915231895681996,0.007726798951097214,0.033797978571740064,0.009447165850245024,592.2028800000063,1.24055,1.23351,0.31666666666666665,0.0,0.39062500000000006,0.0578125,0.1531,0.112,0.745,0.144,0.3818,0.09,0.821,0.089
2018-02-20,1.24043,1.24115,1.23189,0.0007200000000000539,0.008539999999999992,0.009260000000000046,-0.005674902261093818,-0.0011498627452566177,47.81538461538498,1.2532402304914552,1.2230287695085464,0.006062348726599387,0.007393908906197648,0.006393433775653037,-0.0011498627452566177,-91.03193999998429,1.23351,1.2281,0.3899350649350649,0.04626623376623377,0.3651961038961037,0.08142240259740259,0.7964,0.043,0.745,0.211,0.975,0.096,0.791,0.113
2018-02-21,1.23353,1.2359,1.22803,0.002369999999999983,0.00550000000000006,0.007870000000000044,-0.004385858241927618,-0.01339995822554992,20.277975766215178,1.2531955006186621,1.2218094993813402,0.004893481870747118,0.006893823499107543,-0.022911174567194943,-0.01339995822554992,-1228.732200000002,1.2281,1.23283,0.5399999999999999,0.16,0.4343734335839599,0.11336309523809522,0.0,0.0,1.0,0.0,0.9538,0.08,0.821,0.1
2018-02-22,1.22811,1.23512,1.2259,0.007009999999999961,0.0022100000000000453,0.009220000000000006,0.0038514778926796688,-0.014106695882348315,17.453874538745087,1.2529639737902734,1.2213710262097288,0.004299258757236135,0.006374910550733262,-0.04497389109027016,-0.014106695882348315,-1187.6659200000067,1.23283,1.22938,0.345,-0.04499999999999999,0.3771098484848484,0.0800871212121212,0.3818,0.104,0.714,0.182,0.9377,0.059,0.844,0.097
2018-02-23,1.23282,1.2336200000000002,1.2279,0.0008000000000001339,0.004920000000000036,0.0057200000000001685,-0.0027984393630913857,-0.009339468319137616,22.47030878859809,1.2524224615497364,1.2205685384502654,0.0035094912608133466,0.005801826692749279,-0.04225411132819402,-0.009339468319137616,-652.3895100000119,1.22938,1.2315200000000002,0.5333333333333333,-0.4333333333333333,0.4095750473484847,0.05601444128787878,0.6946,0.056,0.741,0.203,0.9889,0.059,0.833,0.107
2018-02-26,1.22925,1.23543,1.2277,0.006180000000000074,0.0015499999999999405,0.0077300000000000155,0.0017407148318666751,-0.007279029462738199,30.171277997365394,1.252222182175157,1.2201068178248446,0.003021445601099293,0.005245750474419282,-0.02143856018070393,-0.007279029462738199,-514.1952899999927,1.2315200000000002,1.22315,0.2909090909090909,0.009772727272727271,0.32628254374733245,0.08094110115236876,-0.7184,0.2,0.8,0.0,0.9925,0.068,0.813,0.12
2018-02-27,1.2315200000000002,1.23456,1.2220799999999998,0.003039999999999932,0.009440000000000335,0.012480000000000269,-0.006796479147720061,-0.008398796929088655,28.506224066390143,1.2522580545696536,1.2183699454303485,0.001936948909287972,0.00458399016139302,-0.0231231323778824,-0.008398796929088655,-693.5294800000098,1.22315,1.21916,0.35999999999999993,0.10666666666666667,0.4049081726354452,0.16206841138659325,0.3818,0.0,0.925,0.075,0.9924,0.055,0.82,0.125
2018-02-28,1.22309,1.22406,1.21871,0.0009699999999999155,0.0043800000000000505,0.005349999999999966,-0.003262069247434851,-0.0072795374969464605,30.291005291005632,1.2523559056134972,1.2160590943865044,0.0007469079238600074,0.003816573713886417,-0.02512462722122673,-0.0072795374969464605,-565.3477199999967,1.21916,1.22645,0.4251666666666667,0.2865,0.41135416666666663,0.14876488095238097,0.872,0.0,0.769,0.231,0.9961,0.067,0.795,0.138
2018-03-01,1.21915,1.22724,1.21538,0.008089999999999929,0.0037700000000000507,0.011859999999999982,0.0059795268873650866,-0.005175084967108061,37.36133122028577,1.2497129675463916,1.2162870324536104,0.0003875663207597579,0.0031307722352610853,-0.021375313738392444,-0.005175084967108061,-481.5751599999872,1.22645,1.23178,0.5399999999999999,0.16,0.3792982456140351,0.13824561403508773,0.4404,0.0,0.847,0.153,0.6705,0.086,0.814,0.101
2018-03-02,1.22643,1.2335,1.22506,0.007070000000000131,0.0013699999999998713,0.008440000000000003,0.004345876309674129,0.0019522035497567536,54.42477876106184,1.2479610950221025,1.2166679049778997,0.0005267993517126257,0.0026099776585513943,-0.002345858163112237,0.0019522035497567536,165.2615999999971,1.23178,1.23341,0.17999999999999997,0.05333333333333334,0.38845219435736666,0.08763192267502613,-0.8519,0.231,0.769,0.0,-0.4019,0.088,0.82,0.091
2018-03-05,1.23333,1.23637,1.22681,0.003039999999999932,0.006520000000000081,0.009560000000000013,0.0013232882495252745,0.0015346888398076743,53.55129650507315,1.247695363808781,1.2166266361912208,0.0007599101383370942,0.002239964154508534,0.0016209334758555331,0.0015346888398076743,135.6812099999962,1.23341,1.24021,0.9,0.8,0.3874072356215211,0.18459424173709887,-0.7717,0.228,0.772,0.0,0.86,0.114,0.755,0.131
2018-03-06,1.23336,1.24193,1.23272,0.008569999999999967,0.0006399999999999738,0.00920999999999994,0.005513170802895969,0.01394759432612523,84.06549520766795,1.248063951444662,1.2165220485553396,0.0014763369923780356,0.0020872387220824346,0.02942398266775392,0.01394759432612523,1147.609140000005,1.24021,1.24097,0.32962962962962966,-0.018518518518518528,0.3541326728826729,0.13049728049728054,-0.6705,0.173,0.827,0.0,0.8873,0.081,0.827,0.093
2018-03-07,1.24022,1.24435,1.2384,0.004129999999999967,0.0018200000000001546,0.005950000000000122,0.0006127994452553147,0.017889366449030566,100.0,1.2489809122015416,1.2170880877984602,0.0020814425105881718,0.002086079479783582,0.04795968111463942,0.017889366449030566,1545.4347900000075,1.24097,1.23091,0.3,0.0,0.3530542264752791,0.07535486443381181,-0.8402,0.403,0.366,0.231,0.8176,0.124,0.739,0.138
2018-03-08,1.24086,1.24452,1.22972,0.003659999999999997,0.011139999999999928,0.014799999999999924,-0.008106561802461122,0.0036365118838924608,59.07241659886058,1.2488305711387275,1.2178784288612745,0.0017293007654755055,0.002014723736921967,0.031303425616617885,0.0036365118838924608,332.54205999999317,1.23091,1.23044,0.42962962962962964,0.11481481481481481,0.30281163281163276,0.07000374625374627,0.1779,0.091,0.804,0.105,0.9517,0.09,0.789,0.12
2018-03-09,1.23098,1.23334,1.22722,0.0023599999999999177,0.003759999999999985,0.006119999999999903,-0.0003818313280418312,-0.0010878565977689985,46.60243407707944,1.2486743942000282,1.2185716057999738,0.0013962062271055675,0.0018910202349586875,-0.0004979684938084039,-0.0010878565977689985,-91.47777999999296,1.23044,1.23096,0.5399999999999999,0.16,0.40318620992534027,0.0889800175669741,0.5423,0.051,0.81,0.139,0.9871,0.066,0.824,0.11
2018-03-11,1.23099,1.23124,1.2306,0.00024999999999986144,0.0003900000000001125,0.0006399999999999738,0.0004226130489906667,-0.001986363009867005,43.4175174637291,1.2486698199048365,1.2187781800951656,0.0011608050220905939,0.0017449771923850688,0.01927371896367553,-0.001986363009867005,-0.77420000000002,1.23096,1.23336,0.0,0.0,0.4072969696969697,0.07714242424242423,0.0,0.0,1.0,0.0,0.9766,0.05,0.842,0.108
2018-03-12,1.23096,1.2344700000000002,1.22895,0.0035100000000001237,0.0020100000000000677,0.0055200000000001906,0.001949697796841455,-0.005523258157892634,25.897255453906094,1.2485811380230012,1.218709861977001,0.0011545983227534418,0.0016269014184587436,0.005373720450245081,-0.005523258157892634,-331.1838000000011,1.23336,1.23903,0.2277777777777778,-0.16111111111111112,0.42173843700159475,0.16010632642211592,-0.836,0.218,0.782,0.0,0.9812,0.106,0.757,0.137
2018-03-13,1.23337,1.24066,1.23137,0.007290000000000019,0.0020000000000000018,0.00929000000000002,0.0045971978984236895,-0.0015632932302958769,44.926778242677116,1.2475962784292134,1.2191197215707892,0.0015888854007910511,0.0016192982149252054,0.011922470415703672,-0.0015632932302958769,-116.23316000001648,1.23903,1.23672,0.4,0.125,0.41215229215229204,0.09942987567987568,-0.2263,0.181,0.678,0.142,0.984,0.1,0.779,0.121
2018-03-14,1.23926,1.24117,1.23464,0.0019100000000000785,0.0046200000000000685,0.006530000000000147,-0.0018643616377325915,0.0047200851402621575,75.54969217238464,1.244564683408018,1.2207763165919845,0.0017267583491020755,0.0016407902417605793,0.03306408842877369,0.0047200851402621575,337.4622300000054,1.23672,1.23039,0.41125,0.05125,0.3102581516342983,0.04214166567377578,-0.8834,0.285,0.63,0.085,0.3716,0.082,0.847,0.071
2018-03-15,1.23674,1.23829,1.22995,0.0015499999999999405,0.006789999999999853,0.008339999999999792,-0.005118377644090957,-4.063587009533624e-05,49.85490423679598,1.243405903691386,1.2208770963086162,0.0013101430425184188,0.0015746608019121472,0.03457681513320598,-4.063587009533624e-05,-2.9361500000061964,1.23039,1.22866,0.33999999999999997,0.12,0.355002470355731,0.11021903820816863,-0.8625,0.227,0.773,0.0,-0.9758,0.104,0.825,0.071
2018-03-16,1.23031,1.23353,1.22593,0.003220000000000001,0.0043800000000000505,0.007600000000000051,-0.0014060582416955498,-0.0018684603886397356,43.76355748373096,1.2421802311273062,1.2209137688726963,0.0008307989357358991,0.0014258884286768975,-0.005089435388484556,-0.0018684603886397356,-111.6810999999985,1.22866,1.22872,0.27249999999999996,0.04625,0.40435210312075964,0.11490388964269563,-0.4019,0.1,0.855,0.045,-0.9861,0.105,0.826,0.069
2018-03-18,1.2282,1.22906,1.2281,0.0008600000000000829,9.9999999999989e-05,0.0009600000000000721,4.8833688734026474e-05,-0.003762080819874147,35.590062111800925,1.2419703027813551,1.220644697218647,0.000450562966766821,0.0012308233362948824,-0.04569827787099913,-0.003762080819874147,-2.6401599999999874,1.22872,1.23333,0.0,0.0,0.40650252525252534,0.12204335016835016,0.0,0.0,1.0,0.0,0.5023,0.055,0.876,0.069
2018-03-19,1.22873,1.23578,1.22572,0.007050000000000002,0.003009999999999735,0.010059999999999736,0.0037518718666579884,-0.004600372872327399,31.05053191489388,1.2421568558038207,1.220981144196181,0.0005152719601186906,0.001087713061059644,-0.05093656446919055,-0.004600372872327399,-306.78539999999015,1.23333,1.22426,0.5,0.25,0.409047619047619,0.13723475355054301,0.0,0.0,1.0,0.0,0.9042,0.082,0.822,0.096
2018-03-20,1.23334,1.23537,1.2239,0.0020300000000001983,0.009439999999999893,0.011470000000000093,-0.0073540739299294685,-0.010075037195161328,21.42201834862381,1.2421967856138545,1.2200842143861477,-0.0001634349192793927,0.0008374834649918367,-0.06003379211487118,-0.010075037195161328,-657.4518999999957,1.22426,1.23373,0.3466666666666667,0.1366666666666667,0.31921780303030295,0.058679924242424256,-0.6705,0.124,0.876,0.0,0.9806,0.07,0.823,0.107
2018-03-21,1.22427,1.23489,1.22409,0.010620000000000074,0.000180000000000069,0.010800000000000145,0.00773528498848273,0.002714586431944441,56.69607056936685,1.2424395818743668,1.2202764181256358,6.211877827788648e-05,0.0006824105276490468,-0.049808413978568236,0.002714586431944441,198.97382000000718,1.23373,1.23054,0.0,0.0,0.34451574569221627,0.0792959001782531,-0.6486,0.27,0.73,0.0,0.9607,0.072,0.826,0.102
2018-03-22,1.2338,1.23874,1.22843,0.004939999999999944,0.005370000000000097,0.010310000000000041,-0.0025856548839697717,0.0015301222470007012,53.560606060605856,1.2423962309673109,1.2202217690326915,-1.634620259061137e-05,0.000542659181601115,-0.02304235315261546,0.0015301222470007012,121.88791999999232,1.23054,1.23526,0.4,0.125,0.3229256854256854,0.08944354256854255,-0.8481,0.241,0.759,0.0,-0.9885,0.137,0.771,0.091
2018-03-23,1.23053,1.23725,1.23053,0.006720000000000059,0.0,0.006720000000000059,0.0038357144018073843,0.005322612149228458,60.52801030264008,1.2424337584787883,1.2213952415212144,0.0002988888830832704,0.0004939051218975461,0.01646183935336251,0.005322612149228458,383.38133999999945,1.23526,1.2441799999999998,0.35,0.05,0.3761904761904762,0.15848214285714285,-0.6369,0.292,0.708,0.0,-0.9858,0.16,0.751,0.088
2018-03-26,1.23482,1.24607,1.23482,0.01124999999999998,0.0,0.01124999999999998,0.007221151822288277,0.008797321073840582,65.33785694091023,1.243239703585939,1.223091296414064,0.00125402874925995,0.000645929847370027,0.036609564627541634,0.008797321073840582,566.2614999999897,1.2441799999999998,1.24011,0.30625,0.03125,0.41166518122400475,0.10235739750445634,-0.886,0.397,0.516,0.087,-0.9861,0.177,0.698,0.125
