2011.09.05,00:00,1.41580,1.41720,1.40580,1.40930,18208
2011.09.06,00:00,1.40920,1.42520,1.39700,1.40020,32416
2011.09.07,00:00,1.40010,1.41480,1.39920,1.40910,25422
2011.09.08,00:00,1.40920,1.40940,1.38710,1.38830,25101
2011.09.09,00:00,1.38840,1.39350,1.36250,1.36540,29740
2011.09.12,00:00,1.35740,1.36920,1.34930,1.36580,32499
2011.09.13,00:00,1.36590,1.37370,1.35560,1.36770,33653
2011.09.14,00:00,1.36780,1.37820,1.35890,1.37400,34300
2011.09.15,00:00,1.37390,1.39350,1.37010,1.38800,29460
2011.09.16,00:00,1.38810,1.38820,1.37520,1.37930,25410
2011.09.19,00:00,1.36680,1.37190,1.35850,1.36730,28091
2011.09.20,00:00,1.36750,1.37420,1.35910,1.37000,33670
2011.09.21,00:00,1.36990,1.37930,1.35560,1.35850,65928
2011.09.22,00:00,1.35830,1.35990,1.33830,1.34540,39771
2011.09.23,00:00,1.34560,1.35650,1.34170,1.34960,37524
2011.09.26,00:00,1.35187,1.35491,1.33613,1.35314,135312
2011.09.27,00:00,1.35313,1.36665,1.34782,1.35869,120228
2011.09.28,00:00,1.35856,1.36887,1.35316,1.35419,101071
2011.09.29,00:00,1.35410,1.36778,1.35184,1.35959,91613
2011.09.30,00:00,1.35956,1.35996,1.33826,1.33862,104230
2011.10.03,00:00,1.33435,1.33798,1.31660,1.31741,120320
2011.10.04,00:00,1.31742,1.33677,1.31449,1.33474,101414
2011.10.05,00:00,1.33473,1.33824,1.32590,1.33467,128955
2011.10.06,00:00,1.33468,1.34492,1.32405,1.34358,122616
2011.10.07,00:00,1.34359,1.35232,1.33598,1.33771,108644
2011.10.10,00:00,1.33899,1.36970,1.33765,1.36413,101916
2011.10.11,00:00,1.36412,1.36823,1.35642,1.36380,88355
2011.10.12,00:00,1.36389,1.38318,1.35815,1.37907,83932
2011.10.13,00:00,1.37906,1.38248,1.36841,1.37763,103499
2011.10.14,00:00,1.37762,1.38925,1.37229,1.38791,93889
2011.10.17,00:00,1.38669,1.39128,1.37244,1.37360,103056
2011.10.18,00:00,1.37359,1.38160,1.36516,1.37507,78036
2011.10.19,00:00,1.37506,1.38677,1.37239,1.37585,106880
2011.10.20,00:00,1.37584,1.38415,1.36551,1.37789,106437
2011.10.21,00:00,1.37790,1.38999,1.37027,1.38941,74032
2011.10.24,00:00,1.38428,1.39549,1.38209,1.39275,107668
2011.10.25,00:00,1.39272,1.39587,1.38479,1.39058,96415
2011.10.26,00:00,1.39060,1.39734,1.37976,1.39046,102281
2011.10.27,00:00,1.39045,1.42455,1.38631,1.41875,105954
2011.10.28,00:00,1.41877,1.41993,1.41325,1.41464,99603
2011.10.30,00:00,1.41476,1.41535,1.41414,1.41496,581
2011.10.31,00:00,1.41497,1.41696,1.38273,1.38588,120581
2011.11.01,00:00,1.38589,1.38695,1.36071,1.36955,114685
2011.11.02,00:00,1.36957,1.38266,1.36352,1.37469,114465
2011.11.03,00:00,1.37473,1.38532,1.36552,1.38129,78725
2011.11.04,00:00,1.38135,1.38672,1.37099,1.37892,75693
2011.11.06,00:00,1.37785,1.38357,1.37741,1.38266,1117
2011.11.07,00:00,1.38268,1.38298,1.36800,1.37743,102170
2011.11.08,00:00,1.37744,1.38456,1.37232,1.38316,76243
2011.11.09,00:00,1.38315,1.38577,1.35221,1.35409,110907
2011.11.10,00:00,1.35413,1.36514,1.34828,1.36041,110835
2011.11.11,00:00,1.36046,1.37936,1.35771,1.37482,96108
2011.11.14,00:00,1.38086,1.38093,1.35905,1.36320,111328
2011.11.15,00:00,1.36319,1.36394,1.34949,1.35376,86133
2011.11.16,00:00,1.35379,1.35553,1.34276,1.34614,97248
2011.11.17,00:00,1.34619,1.35385,1.34204,1.34562,114498
2011.11.18,00:00,1.34556,1.36130,1.34458,1.35236,92250
2011.11.21,00:00,1.35101,1.35389,1.34289,1.34884,93062
2011.11.22,00:00,1.34883,1.35670,1.34676,1.35035,91260
2011.11.23,00:00,1.35033,1.35298,1.33189,1.33403,102424
2011.11.24,00:00,1.33404,1.34101,1.33150,1.33464,63130
2011.11.25,00:00,1.33463,1.33510,1.32110,1.32375,74281
2011.11.28,00:00,1.33221,1.33971,1.32716,1.33178,111365
2011.11.29,00:00,1.33177,1.34408,1.32844,1.33142,120692
2011.11.30,00:00,1.33145,1.35311,1.32580,1.34448,120608
2011.12.01,00:00,1.34446,1.35196,1.34160,1.34601,102065
2011.12.02,00:00,1.34599,1.35469,1.33619,1.33907,81146
2011.12.05,00:00,1.34216,1.34847,1.33738,1.33994,82980
2011.12.06,00:00,1.33995,1.34261,1.33321,1.33998,86609
2011.12.07,00:00,1.34000,1.34520,1.33498,1.34103,81189
2011.12.08,00:00,1.34105,1.34577,1.32877,1.33393,82240
2011.12.09,00:00,1.33395,1.34321,1.32803,1.33841,84617
2011.12.12,00:00,1.33805,1.33807,1.31617,1.31861,82151
2011.12.13,00:00,1.31862,1.32353,1.30076,1.30352,93228
2011.12.14,00:00,1.30349,1.30630,1.29444,1.29812,93229
2011.12.15,00:00,1.29813,1.30483,1.29559,1.30144,83117
2011.12.16,00:00,1.30146,1.30828,1.29939,1.30424,74441
2011.12.19,00:00,1.30412,1.30428,1.29817,1.29963,70575
2011.12.20,00:00,1.29964,1.31302,1.29926,1.30805,69354
2011.12.21,00:00,1.30806,1.31956,1.30239,1.30457,79782
2011.12.22,00:00,1.30460,1.31176,1.30159,1.30491,60379
2011.12.23,00:00,1.30494,1.30943,1.30249,1.30420,41203
2011.12.26,00:00,1.30361,1.30813,1.30310,1.30571,14060
2011.12.27,00:00,1.30572,1.30818,1.30417,1.30694,38523
2011.12.28,00:00,1.30693,1.30786,1.29107,1.29393,52529
2011.12.29,00:00,1.29395,1.29633,1.28569,1.29597,67742
2011.12.30,00:00,1.29600,1.29972,1.29029,1.29585,58290
2012.01.02,00:00,1.29390,1.29687,1.29163,1.29330,22218
2012.01.03,00:00,1.29331,1.30753,1.29311,1.30487,70180
2012.01.04,00:00,1.30486,1.30714,1.28965,1.29413,73632
2012.01.05,00:00,1.29412,1.29452,1.27695,1.27863,87844
2012.01.06,00:00,1.27861,1.28111,1.26962,1.27161,70148
2012.01.09,00:00,1.26936,1.27838,1.26652,1.27639,73588
2012.01.10,00:00,1.27638,1.28168,1.27414,1.27764,71366
2012.01.11,00:00,1.27763,1.27883,1.26605,1.27053,80595
2012.01.12,00:00,1.27055,1.28435,1.26980,1.28134,76110
2012.01.13,00:00,1.28133,1.28768,1.26228,1.26802,85927
2012.01.16,00:00,1.26340,1.26862,1.26247,1.26655,60969
2012.01.17,00:00,1.26654,1.28070,1.26480,1.27349,82579
2012.01.18,00:00,1.27351,1.28667,1.27328,1.28621,86211
2012.01.19,00:00,1.28620,1.29697,1.28379,1.29669,83978
2012.01.20,00:00,1.29665,1.29847,1.28860,1.29306,71605
2012.01.23,00:00,1.28781,1.30512,1.28748,1.30159,73385
2012.01.24,00:00,1.30161,1.30614,1.29523,1.30342,79501
2012.01.25,00:00,1.30343,1.31192,1.29297,1.31050,81803
2012.01.26,00:00,1.31049,1.31826,1.30889,1.31065,75334
2012.01.27,00:00,1.31066,1.32323,1.30764,1.32173,84072
2012.01.30,00:00,1.32248,1.32275,1.30755,1.31423,74178
2012.01.31,00:00,1.31421,1.32121,1.30405,1.30823,82530
2012.02.01,00:00,1.30822,1.32166,1.30248,1.31592,81816
2012.02.02,00:00,1.31591,1.31952,1.30841,1.31429,78186
2012.02.03,00:00,1.31424,1.32044,1.30647,1.31572,76044
2012.02.06,00:00,1.31138,1.31401,1.30265,1.31289,76734
2012.02.07,00:00,1.31286,1.32685,1.30879,1.32586,82652
2012.02.08,00:00,1.32587,1.32871,1.32199,1.32590,77024
2012.02.09,00:00,1.32591,1.33195,1.32140,1.32840,87267
2012.02.10,00:00,1.32841,1.32894,1.31540,1.31961,72158
2012.02.13,00:00,1.32089,1.32826,1.31850,1.31850,71853
2012.02.14,00:00,1.31852,1.32144,1.30787,1.31326,83153
2012.02.15,00:00,1.31319,1.31892,1.30426,1.30644,87002
2012.02.16,00:00,1.30645,1.31572,1.29732,1.31296,88904
2012.02.17,00:00,1.31297,1.31961,1.31140,1.31433,67844
2012.02.20,00:00,1.31800,1.32753,1.31722,1.32420,61009
2012.02.21,00:00,1.32423,1.32916,1.31855,1.32349,87483
2012.02.22,00:00,1.32316,1.32651,1.32101,1.32485,72648
2012.02.23,00:00,1.32482,1.33769,1.32300,1.33713,66143
