date,open,high,low,high_open,open_low,total_pips,return_1,return_5,RSI,UpperBB,LowerBB,MACD,Signal,EVM,ROC,ForceIndex,close
2011.03.16,1.3997,1.4,1.3866,0.00029999999999996696,0.01309999999999989,0.013399999999999856,-0.004786740015717603,0.001581823410986468,52.91005291005287,1.4081187224000813,1.3591012775999183,0.007942216805009394,0.007304381028431484,-0.00017232576794959237,0.001581823410986468,199.66099999999815,1.393
2011.03.17,1.393,1.4052,1.3869,0.012199999999999989,0.006099999999999994,0.018299999999999983,0.006389088298635971,0.01609045444661883,81.17977528089901,1.4089842285689873,1.3623457714310125,0.008324125620202238,0.007508329946785635,0.02913432216764572,0.01609045444661883,2103.9827999999998,1.4019
2011.03.18,1.4019,1.4183,1.398,0.01639999999999997,0.0039000000000000146,0.020299999999999985,0.011555745773592975,0.020069054812257094,83.77723970944314,1.4142447036876669,1.3619752963123326,0.009820787790279617,0.007970821515484432,0.09772321366507988,0.020069054812257094,2216.627099999985,1.4181
2011.03.21,1.4181,1.424,1.4141,0.005900000000000016,0.0040000000000000036,0.00990000000000002,0.00267964177420494,0.01651415498999135,81.64383561643842,1.4192006357298814,1.3624293642701184,0.01118460245013786,0.008613577702415118,0.10104138298377988,0.01651415498999135,1392.3986999999938,1.4219
2011.03.22,1.4219,1.4248,1.4179,0.0029000000000001247,0.0040000000000000036,0.006900000000000128,-0.001476897109501365,0.014360220047152967,76.65782493368712,1.4220117245800497,1.3651082754199502,0.011958136984782985,0.009282489558888692,0.11312021598454161,0.014360220047152967,1273.4556000000005,1.4198
2011.03.23,1.4198,1.4214,1.4077,0.0016000000000000458,0.0121,0.013700000000000045,-0.007184110438089863,0.011916726489590773,70.14563106796115,1.423171585228651,1.367428414771349,0.01161423228133085,0.009748838103377124,0.08816851690576619,0.011916726489590773,1232.2677999999962,1.4096
2011.03.24,1.4096,1.4219,1.4053,0.012299999999999978,0.0042999999999999705,0.016599999999999948,0.005391600454029548,0.010913759897282325,69.17293233082717,1.425682051224248,1.368647948775752,0.011818703157186361,0.010162811114138972,0.07307348726275151,0.010913759897282325,1078.3440000000064,1.4172
2011.03.25,1.4172,1.4193,1.4055,0.0020999999999999908,0.011700000000000044,0.013800000000000034,-0.005997742026531154,-0.0066285875467173355,35.40372670807477,1.425818697249186,1.3718613027508142,0.011166152382917405,0.010363479367894658,0.006458819274007743,-0.0066285875467173355,-651.1379999999898,1.4087
2011.03.28,1.4045,1.4115,1.402,0.006999999999999895,0.0025000000000001688,0.009500000000000064,-7.098743522395753e-05,-0.009353681693508593,26.66666666666687,1.4261168256411645,1.3743631743588354,0.010519667846006442,0.010394717063517016,-0.047399125546724596,-0.009353681693508593,-790.8578999999921,1.4086
2011.03.29,1.4086,1.4148,1.4047,0.006199999999999983,0.0039000000000000146,0.010099999999999998,0.0019167968195370755,-0.005986758698408193,35.39518900343646,1.4259145481627458,1.377935451837254,0.010108665227674507,0.010337506696348515,-0.04294666681129674,-0.005986758698408193,-544.373999999997,1.4113
2011.03.30,1.4113,1.4146,1.4052,0.0033000000000000806,0.006099999999999994,0.009400000000000075,0.000921136540778062,0.002128263337116993,57.42574257425771,1.4265157851375847,1.3799442148624153,0.009775159868836925,0.010225037330846199,-0.017446071040254002,0.002128263337116993,210.84300000000798,1.4126
2011.03.31,1.4127,1.4232,1.4116,0.010499999999999954,0.001100000000000101,0.011600000000000055,0.003397989522865578,0.0001411233418007183,50.5747126436781,1.4281639919222229,1.3803460080777772,0.009785374646171352,0.01013710479391123,0.010705003708985092,0.0001411233418007183,14.698399999998381,1.4174
2011.04.01,1.4173,1.4245,1.4061,0.007200000000000095,0.011200000000000099,0.018400000000000194,0.004233102864399609,0.010435152977922862,99.32885906040275,1.4307060648222913,1.380283935177709,0.010160495914496748,0.010141783018028334,0.004593041981642783,0.010435152977922862,1042.8620999999955,1.4234
2011.04.04,1.4231,1.4268,1.4192,0.0037000000000000366,0.0039000000000000146,0.007600000000000051,-0.0011240691302515427,0.009371006673292544,90.2439024390241,1.4326114159419954,1.3808785840580053,0.010210969889230315,0.010155620392268732,0.04180364923682648,0.009371006673292544,806.4407999999926,1.4218
2011.04.05,1.4218,1.4245,1.4151,0.0027000000000001467,0.006699999999999928,0.009400000000000075,0.0,0.0074399489832069395,88.32116788321139,1.4338133405032791,1.3828166594967217,0.010134150696907929,0.010151326453196573,0.022703622373415673,0.0074399489832069395,655.4204999999971,1.4218
2011.04.06,1.4218,1.4348,1.4217,0.013000000000000123,9.999999999998899e-05,0.013100000000000112,0.007947671965114705,0.014512246920571967,93.24894514767915,1.4368131764577372,1.3840468235422634,0.010859900324610816,0.010293041227479422,0.055131048210280933,0.014512246920571967,1382.4789999999975,1.4331
2011.04.07,1.433,1.4336,1.4243,0.0005999999999999339,0.008700000000000152,0.009300000000000086,-0.0018840276324053776,0.00917172287286574,80.09259259259197,1.4365057172452573,1.3894242827547432,0.011089363419539255,0.01045230566589139,0.033274759203570745,0.00917172287286574,930.1239999999929,1.4304
2011.04.08,1.4303,1.4487,1.4291,0.018400000000000194,0.0011999999999998678,0.019600000000000062,0.012444071588366919,0.017423071518898367,87.12574850299356,1.4417690557686103,1.3899609442313905,0.01256271070565651,0.010874386673844414,0.1001881192528347,0.017423071518898367,1726.6999999999953,1.4482
2011.04.11,1.4452,1.4483,1.4421,0.0030999999999998806,0.0031000000000001027,0.006199999999999983,-0.003452561800856162,0.015051343367562305,79.07608695652172,1.445402877316013,1.3907671226839875,0.013175017431752423,0.011334512825426015,0.09380548046562187,0.015051343367562305,1308.6528000000053,1.4432
2011.04.12,1.4434,1.4518,1.4377,0.008399999999999963,0.005700000000000038,0.014100000000000001,0.0031873614190686926,0.018286678857785923,81.40096618357484,1.4494147954093684,1.3915652045906326,0.013871553841864337,0.01184192102871368,0.10183518294058999,0.018286678857785923,2051.764000000002,1.4478
2011.04.13,1.4478,1.4519,1.4413,0.0040999999999999925,0.00649999999999995,0.010599999999999943,-0.0026246719160105164,0.0076058893308212335,66.07669616519159,1.4507263181106922,1.3953536818893084,0.013956058962700135,0.012264748615510973,0.07442311404573809,0.0076058893308212335,789.2362999999934,1.444
2011.04.14,1.444,1.4514,1.4365,0.007400000000000073,0.00749999999999984,0.014899999999999913,0.003185595567867147,0.01272371364653259,75.41899441340809,1.4534290737261404,1.3973209262738602,0.014230174838423926,0.012657833860093564,0.06190411945966042,0.01272371364653259,1343.323800000016,1.4486
2011.04.15,1.4486,1.4503,1.439,0.0016999999999998128,0.009600000000000053,0.011299999999999866,-0.003934833632472759,-0.0036597155089075134,38.81856540084419,1.4554953174643608,1.39773468253564,0.013828069899592732,0.0128918810679934,0.008229591907569046,-0.0036597155089075134,-357.46379999999056,1.4429
2011.04.18,1.4416,1.442,1.4157,0.00039999999999995595,0.025900000000000034,0.02629999999999999,-0.013999584170767201,-0.014204545454545428,23.650385604113268,1.45551002601482,1.3977999739851805,0.011744049564045955,0.012662314767203912,-0.11051103883579634,-0.014204545454545428,-1607.794499999997,1.4227
2011.04.19,1.4227,1.4352,1.4205,0.012499999999999956,0.0021999999999999797,0.014699999999999935,0.007310044281998991,-0.010153336096145832,33.557046979865916,1.4561228214992201,1.3985171785007806,0.010807064405836453,0.012291264694930422,-0.11290950044602281,-0.010153336096145832,-1078.6859999999951,1.4331
2011.04.20,1.4331,1.4544,1.4328,0.021299999999999875,0.00029999999999996696,0.02159999999999984,0.013257972228037056,0.005609418282548474,56.76126878130216,1.4590043942677084,1.3998856057322921,0.011465471311446374,0.012126106018233612,-0.0346195933067292,0.005609418282548474,658.4003999999996,1.4521
2011.04.21,1.4521,1.4648,1.4505,0.012700000000000156,0.0016000000000000458,0.014300000000000201,0.0019971076372151536,0.004418058815407953,55.49828178694155,1.4623936050454391,1.4002763949545614,0.012081995567278181,0.012117283928042528,0.03107286949496519,0.004418058815407953,467.6415999999972,1.455
2011.04.22,1.455,1.4587,1.4534,0.0037000000000000366,0.0016000000000000458,0.005300000000000082,0.0006872852233676219,0.009078938249358853,62.242990654205535,1.4647048553073831,1.4026951446926177,0.012507112912248486,0.01219524972488372,0.02378167360380182,0.009078938249358853,449.23829999999623,1.456
2011.04.25,1.456,1.4626,1.4525,0.006599999999999939,0.0035000000000000586,0.010099999999999998,0.0012362637362637527,0.024671399451746612,100.0,1.46658141904715,1.4057385809528506,0.012841240599478665,0.01232444789980271,0.135180023134404,0.024671399451746612,1957.737599999995,1.4578
2011.04.26,1.4578,1.4656,1.4493,0.007800000000000029,0.008499999999999952,0.01629999999999998,0.0047331595554945165,0.022050101179261636,100.0,1.4694374707082782,1.4082225292917223,0.013507109977229259,0.01256098031528802,0.13868818492407786,0.022050101179261636,2067.01919999999,1.4647
2011.04.27,1.4647,1.4795,1.4632,0.014800000000000146,0.0014999999999998348,0.01629999999999998,0.008465897453403556,0.01721644514840585,100.0,1.4745590871923941,1.4095509128076065,0.014864049119601042,0.013021594076150625,0.1175536513850766,0.01721644514840585,1810.4750000000097,1.4771
2011.04.28,1.4772,1.4881,1.4771,0.01089999999999991,9.999999999998899e-05,0.010999999999999899,0.0035204116173582502,0.01876288659793806,100.0,1.480302676589388,1.410297323410612,0.01617260201895676,0.013651795664711853,0.09861496649077799,0.01876288659793806,1874.0357999999917,1.4823
2011.04.29,1.4823,1.4877,1.4803,0.005400000000000071,0.0020000000000000018,0.007400000000000073,-0.0011468663563381468,0.016895604395604367,93.9285714285713,1.4849310641387357,1.4113889358612646,0.016877905834475238,0.01429701769866453,0.10769746677266254,0.016895604395604367,1232.1155999999978,1.4806
2011.05.02,1.4808,1.4901,1.4763,0.009300000000000086,0.0044999999999999485,0.013800000000000034,0.0015534242874511623,0.017217725339552833,94.03508771929816,1.4889059468398511,1.4135240531601487,0.017421629270172323,0.014921940012966088,0.09890045128212993,0.017217725339552833,1647.187500000008,1.4829
2011.05.03,1.4829,1.4889,1.4754,0.005999999999999783,0.007500000000000062,0.013499999999999845,-0.00033717715287623367,0.01208438588106783,90.04524886877758,1.4917220933546889,1.4167679066453107,0.017609200289363303,0.015459392068245533,0.09533116549510377,0.01208438588106783,1233.6192000000035,1.4824
2011.05.04,1.4824,1.4938,1.4775,0.011400000000000077,0.004899999999999904,0.01629999999999998,0.0001349163518618308,0.0037235122875904393,77.77777777777628,1.4948497286972595,1.4185902713027405,0.017571437409363178,0.015881801136469063,0.04746128109551099,0.0037235122875904393,426.84399999998743,1.4826
2011.05.05,1.4826,1.4898,1.451,0.007200000000000095,0.03159999999999985,0.038799999999999946,-0.019492782948873553,-0.01929433987721781,7.44047619047663,1.4939992791412906,1.4217707208587096,0.015036193700994405,0.01571267964937413,-0.13061716626903908,-0.01929433987721781,-2383.0663999999965,1.4537
2011.05.06,1.4537,1.4587,1.4312,0.0050000000000001155,0.022499999999999964,0.02750000000000008,-0.015408956455939999,-0.03329731190058078,4.604051565377816,1.4948590372556956,1.4192209627443046,0.011091644428614433,0.014788472605222192,-0.2806844712865284,-0.03329731190058078,-4728.80669999999,1.4313
2011.05.09,1.4361,1.4441,1.4255,0.008000000000000007,0.010599999999999943,0.01859999999999995,0.003633060853769366,-0.031290039786904034,9.440559440559554,1.4951536793969404,1.4182563206030594,0.008289599905483502,0.013488698065274456,-0.320411325625164,-0.031290039786904034,-4065.7072,1.4365
2011.05.10,1.4365,1.4412,1.427,0.0046999999999999265,0.009500000000000064,0.01419999999999999,0.003063000348068193,-0.027995143011332886,16.039279869067173,1.4952662246406634,1.4174537753593364,0.006350794653395386,0.012061117382898643,-0.3184026544530671,-0.027995143011332886,-4006.9079999999876,1.4409
2011.05.11,1.4409,1.4423,1.4172,0.0013999999999998458,0.023700000000000054,0.0250999999999999,-0.015129432993268124,-0.04283016322676372,11.60822249093114,1.4971540432561807,1.4130759567438191,0.003020382622233475,0.010252970430765609,-0.3557410343255751,-0.04283016322676372,-6125.781499999989,1.4191
2011.05.12,1.4191,1.4276,1.4123,0.008499999999999952,0.006799999999999917,0.01529999999999987,0.003805228666056001,-0.02008667538006459,25.33783783783798,1.4980637457432344,1.4097562542567657,0.0008074343628077241,0.008363863217174031,-0.24451005476280702,-0.02008667538006459,-2843.6711999999898,1.4245
2011.05.13,1.4245,1.4339,1.4067,0.009399999999999853,0.017800000000000038,0.02719999999999989,-0.008985608985609086,-0.013693844756515099,30.241935483871032,1.500192218748059,1.404507781251941,-0.0019566411608200607,0.006299762341575214,-0.09655489935912036,-0.013693844756515099,-1843.1252000000059,1.4117
2011.05.16,1.409,1.4244,1.4048,0.01540000000000008,0.0041999999999999815,0.019600000000000062,0.0029751363604165063,-0.014340410720501339,28.80658436213983,1.5008261707461377,1.4031938292538624,-0.0037648867572710465,0.004286832521805962,-0.07791628395787441,-0.014340410720501339,-1882.3456000000158,1.4159
2011.05.17,1.4157,1.4238,1.4121,0.008099999999999996,0.0036000000000000476,0.011700000000000044,0.0054382371636415286,-0.012006384898327498,33.33333333333333,1.501301540228512,1.4017684597714886,-0.004524453686031826,0.002524575280238405,-0.06771532741900302,-0.012006384898327498,-1665.626700000009,1.4236
2011.05.18,1.4236,1.4286,1.4195,0.0050000000000001155,0.0040999999999999925,0.009100000000000108,0.0007726889575724227,0.003946163061095095,58.97435897435896,1.5013542782770632,1.398975721722937,-0.004980245967128871,0.0010236110307649498,-0.03255845818126206,0.003946163061095095,496.5520000000044,1.4247
2011.05.19,1.4248,1.4324,1.4206,0.007599999999999829,0.0041999999999999815,0.01179999999999981,0.004281603144521649,0.004422604422604403,59.874608150470095,1.500802893932767,1.3971071060672335,-0.004793983555257508,-0.00013990788643954177,0.0047006562091518374,0.004422604422604403,563.3396999999975,1.4308
2011.05.20,1.4308,1.4345,1.4132,0.0037000000000000366,0.01760000000000006,0.021300000000000097,-0.010693318423259778,0.002691790040376869,55.52325581395349,1.5007455954699915,1.393114404530009,-0.0058139319954693125,-0.001274712708245496,-0.01040003953899501,0.002691790040376869,328.0692000000022,1.4155
2011.05.23,1.4125,1.4145,1.3969,0.0020000000000000018,0.015600000000000058,0.01760000000000006,-0.007629812787001004,-0.007910163147114823,36.34146341463434,1.5009936918043805,1.3875563081956204,-0.00740831972503142,-0.002501434111602681,-0.052252727647410714,-0.007910163147114823,-1079.1647999999882,1.4047
2011.05.24,1.4047,1.4132,1.4002,0.008499999999999952,0.0045000000000001705,0.013000000000000123,0.003701858047981684,-0.009623489744310232,32.20779220779214,1.4993825410021921,1.3836874589978088,-0.008158243789788022,-0.003632796047239749,-0.057546654665851446,-0.009623489744310232,-1250.686700000004,1.4099
2011.05.25,1.4099,1.4118,1.4013,0.0019000000000000128,0.008599999999999941,0.010499999999999954,-0.0008511241932050982,-0.011230434477433856,29.27461139896357,1.4951919480613693,1.3810380519386312,-0.00874854619049703,-0.004655946075891206,-0.07041310538832102,-0.011230434477433856,-1457.2000000000012,1.4087
2011.05.26,1.4087,1.4206,1.4067,0.011900000000000022,0.0020000000000000018,0.013900000000000023,0.003975296372541937,-0.011532010064299818,28.34645669291291,1.488728810124919,1.3807011898750818,-0.008664611647571263,-0.005457679190227218,-0.061309362869839845,-0.011532010064299818,-2091.705000000023,1.4143
2011.05.27,1.4143,1.4322,1.4124,0.017900000000000027,0.0018999999999997907,0.019799999999999818,0.012302906031252269,0.011444719180501585,70.14925373134349,1.4817774305959295,1.3827625694040713,-0.007112074764679566,-0.005788558305117687,-0.01312378059109585,0.011444719180501585,1580.5205999999991,1.4317
2011.05.30,1.4321,1.4323,1.4257,0.00019999999999997797,0.006399999999999961,0.006599999999999939,-0.0025144932597611566,0.016658361215917895,85.45454545454558,1.4729278461750328,1.386132153824968,-0.006101829916092871,-0.005851212627312724,0.06888763157534201,0.016658361215917895,1317.6539999999925,1.4281
2011.05.31,1.4281,1.4424,1.4278,0.01429999999999998,0.00029999999999996696,0.014599999999999946,0.008052657376934435,0.021065323781828543,87.78625954198492,1.463403441934925,1.3913765580650757,-0.004323412101205015,-0.005545652522091183,0.0864392983996382,0.021065323781828543,2593.255500000005,1.4396
2011.06.01,1.4396,1.4458,1.432,0.006199999999999983,0.007600000000000051,0.013800000000000034,-0.004792998055015217,0.0170369844537517,76.66666666666673,1.4500937865204948,1.3996962134795061,-0.0034312225071908564,-0.005122766519111118,0.09866474039436195,0.0170369844537517,2118.864000000002,1.4327
2011.06.02,1.4328,1.4512,1.4308,0.018399999999999972,0.0020000000000000018,0.020399999999999974,0.011377120122844964,0.024535105706003094,81.14901256732506,1.4487928254284097,1.4005271745715913,-0.0013928264149323244,-0.004376778498275359,0.09312395692886347,0.024535105706003094,2964.455700000015,1.449
2011.06.03,1.449,1.4642,1.4451,0.01519999999999988,0.0039000000000000146,0.019099999999999895,0.009868875086266375,0.022071663057903243,80.03802281368829,1.4558684198551022,1.3966515801448989,0.0013608209669218052,-0.003229258605235926,0.11946314284485485,0.022071663057903243,2681.4496000000063,1.4633
2011.06.06,1.4612,1.4657,1.4557,0.0044999999999999485,0.00550000000000006,0.010000000000000009,-0.003963643818765822,0.020586793641901895,76.82481751824828,1.45979694636636,1.394823053633641,0.003040051012910938,-0.0019753966816065537,0.117218425308009,0.020586793641901895,2642.7072000000085,1.4575
2011.06.07,1.4575,1.4695,1.4563,0.01200000000000001,0.0012000000000000899,0.0132000000000001,0.007890222984562652,0.020422339538760832,76.82481751824828,1.4657840550473775,1.3916459449526237,0.005238421550219696,-0.0005326330352413038,0.10333022583841278,0.020422339538760832,2622.362400000008,1.469
2011.06.08,1.4691,1.4694,1.4564,0.00029999999999996696,0.012700000000000156,0.013000000000000123,-0.007351940095303024,0.017798562155370876,71.7206132879044,1.4696774810638626,1.3916625189361385,0.006039556056085749,0.0007818047830241067,0.09145065263314797,0.017798562155370876,2267.7149999999874,1.4582
2011.06.09,1.4583,1.4647,1.4477,0.006399999999999961,0.010599999999999943,0.016999999999999904,-0.005006171992867825,0.0013112491373361026,51.911468812877274,1.471894776128867,1.3920852238711345,0.006016062508760633,0.001828656328171412,0.05416031102438007,0.0013112491373361026,158.76780000000107,1.4509
2011.06.10,1.4509,1.455,1.4322,0.0040999999999999925,0.01870000000000016,0.022800000000000153,-0.01144117444344901,-0.01981821909382911,22.115384615384627,1.471868777909425,1.3943712220905766,0.004604880242237819,0.0023839011109846936,-0.07531193802919178,-0.01981821909382911,-2449.4850000000115,1.4343
2011.07.14,1.4204,1.4247,1.4114,0.0042999999999999705,0.009000000000000119,0.01330000000000009,-0.013874363801157225,-0.029571183533447627,17.397881996974363,1.471939647176027,1.3941503528239745,0.0018593114551643808,0.002278983179820631,-0.45489391207591395,-0.029571183533447627,-800.0652999999984,1.4144
2011.07.15,1.4145,1.4197,1.409,0.005199999999999871,0.00550000000000006,0.010699999999999932,0.0008484162895926666,-0.036351259360108995,2.15053763440838,1.4721090129205046,1.3931809870794971,-0.00021723744017965174,0.0017797390558205747,-0.4941514859670525,-0.036351259360108995,-1291.2120000000027,1.4156
2011.07.18,1.412,1.4132,1.4012,0.0012000000000000899,0.01079999999999992,0.01200000000000001,-0.0038146369030800167,-0.03291729529556991,2.380952380952124,1.472515130638775,1.3913248693612266,-0.002272456803310341,0.0009692998839943916,-0.5641151994256899,-0.03291729529556991,-1177.296000000001,1.4102
2011.07.19,1.4101,1.4215,1.4066,0.011400000000000077,0.0034999999999998366,0.014899999999999913,0.0036165082966955783,-0.02453649458956515,13.070539419087083,1.4724163472673646,1.3898736527326365,-0.003449936853588964,8.54525364777205e-05,-0.45324214209917246,-0.02453649458956515,-869.1384000000019,1.4153
2011.07.20,1.4152,1.4238,1.4131,0.008599999999999941,0.0020999999999999908,0.010699999999999932,0.004663322263830947,-0.008645332217806573,33.76963350785336,1.4723227648356916,1.3906072351643097,-0.0038066527123130633,-0.0006929685132804364,-0.34211106870137853,-0.008645332217806573,-270.8531999999993,1.4219
2011.07.21,1.4218,1.4436,1.4137,0.02180000000000004,0.008099999999999996,0.029900000000000038,0.013925029889584387,0.019301470588235208,85.82677165354313,1.472381435991179,1.3942485640088225,-0.0024632631120278248,-0.001047027433029914,0.2266340323472884,0.019301470588235208,821.8118999999964,1.4417
2011.07.22,1.4418,1.4435,1.4322,0.0017000000000000348,0.009600000000000053,0.011300000000000088,-0.004300478601650818,0.014057643402091006,73.08584686774938,1.4720765870584653,1.3971134129415361,-0.001877265412522089,-0.001213075028928349,0.3582624927894419,0.014057643402091006,418.4373000000006,1.4355
2011.07.25,1.4402,1.4405,1.4323,0.00029999999999996696,0.007900000000000018,0.008199999999999985,0.0013932427725531185,0.019358956176428948,84.382871536524,1.471485619473472,1.4005843805265297,-0.0012372129082081074,-0.0012179026047843006,0.4161575907385367,0.019358956176428948,537.919200000002,1.4375
2011.07.26,1.4376,1.4524,1.4355,0.014799999999999924,0.0020999999999999908,0.016899999999999915,0.009600000000000023,0.025436303257259967,87.19008264462813,1.4724094551007003,1.4033605448993012,0.0003792067223309381,-0.0008984807393612529,0.4491453814382198,0.025436303257259967,787.8960000000008,1.4513
2011.07.27,1.451,1.4534,1.4337,0.0023999999999999577,0.017300000000000093,0.01970000000000005,-0.010128849996554768,0.01033827976650971,63.00884955752226,1.4725390012703263,1.4037209987296748,0.00046866134201439813,-0.0006250523230861228,0.39922025608323947,0.01033827976650971,339.81990000000366,1.4366
2011.07.28,1.4367,1.4398,1.4252,0.0030999999999998806,0.011500000000000066,0.014599999999999946,-0.0027843519420854817,-0.00631199278629388,38.82063882063895,1.4725460098987293,1.4041639901012721,0.0002143176811735259,-0.00045717832223419314,0.05495414188130341,-0.00631199278629388,-207.29799999999742,1.4326
2011.07.29,1.4325,1.4411,1.4227,0.008599999999999941,0.009800000000000031,0.018399999999999972,0.004746614546977466,0.0027168234064785892,54.7215496368039,1.472534593676874,1.4041554063231274,0.000555053357937263,-0.0002547319861999019,-0.05236184431091708,0.0027168234064785892,102.10590000000037,1.4394
2011.08.01,1.4357,1.4452,1.4344,0.009500000000000064,0.0013000000000000789,0.010800000000000143,0.0036126163679311473,0.004939130434782683,57.97752808988777,1.473130143239494,1.4047498567605075,0.001230500929670253,4.231459697412907e-05,0.10505600458874298,0.004939130434782683,83.35400000000125,1.4446
2011.08.02,1.42497,1.42825,1.41509,0.0032799999999999496,0.009880000000000111,0.01316000000000006,-0.016848954727952392,-0.021387721353269454,21.802325581395365,1.4723229199491241,1.4026830800508772,-0.0001959774791391311,-5.343818248522967e-06,-0.04621019858629653,-0.021387721353269454,-4272.624959999994,1.42026
2011.08.03,1.42025,1.43439,1.41435,0.014140000000000041,0.005900000000000016,0.020040000000000058,0.008428034303578087,-0.0030419044967285305,45.82297839801164,1.4686300253291578,1.4032689746708435,-0.00035648361163498343,-7.557177692581506e-05,-0.02963551664131823,-0.0030419044967285305,-484.67233000002295,1.43223
2011.08.04,1.43222,1.43716,1.40891,0.0049399999999999444,0.023309999999999942,0.028249999999999886,-0.015975087800143686,-0.016229233561356967,33.67045933417607,1.4666296593945651,1.400454340605436,-0.002303358973429148,-0.0005211292162264818,0.10714822709018867,-0.016229233561356967,-3609.864749999999,1.40935
2011.08.05,1.40936,1.4297600000000001,1.40554,0.020400000000000196,0.0038199999999999346,0.02422000000000013,0.013211764288501848,-0.007940808670279164,43.11528731478144,1.4601072860014512,1.40287371399855,-0.002317083442374468,-0.000880320061456079,0.09597940419436,-0.007940808670279164,-1520.9900999999772,1.4279700000000002
2011.08.08,1.43797,1.44015,1.41297,0.0021800000000000708,0.02499999999999991,0.027179999999999982,-0.0071290013095515305,-0.01855877059393619,34.765314240254455,1.4557580000640715,1.4031819999359298,-0.0031135104941988345,-0.0013269581480046303,-0.017646566664564635,-0.01855877059393619,-4093.323990000034,1.4177899999999999
2011.08.09,1.4178,1.43759,1.41521,0.019789999999999974,0.00258999999999987,0.022379999999999844,0.01388781131197144,0.012124540577077288,60.331173506119384,1.4534158123123455,1.4041821876876557,-0.002131297950822564,-0.001487826108568217,0.016602207749678098,0.012124540577077288,2951.886839999964,1.4374799999999999
2011.08.10,1.4169100000000001,1.42377,1.4168,0.006859999999999866,0.0001100000000000545,0.006969999999999921,-0.01376714806466871,-0.010152000726140354,42.025010969723574,1.4529223295974614,1.40301467040254,-0.002916159371814553,-0.0017734927612174842,-0.05511841737169994,-0.010152000726140354,-200.02677999999997,1.41769
2011.08.11,1.41762,1.42935,1.41021,0.011729999999999796,0.007410000000000139,0.019139999999999935,0.004422687611537233,0.010366481001880307,59.79879275653917,1.4526612795451712,1.40423172045483,-0.0029976757629417428,-0.002018329361562336,-0.051027808872222954,0.010366481001880307,3680.185950000003,1.4239600000000001
